bedrooms,bathrooms,floors,view,grade,sqft_above,lat,price,zipcode_mean,sqft_total
4,2.5,2.0,0,7,2040,47.432,345000,284908.5964912281,1720
5,1.0,1.5,0,7,1700,47.686,539000,803990.8194444445,1740
4,2.5,1.0,0,8,1920,47.5403,590000,859938.5542168674,3800
2,1.75,1.0,0,8,1050,47.3811,187000,302896.7392857143,1150
3,2.0,1.0,0,7,1690,47.4825,270000,493625.3098290598,1690
2,1.0,1.0,0,7,1120,47.6824,546000,619944.1492281304,1420
3,1.75,2.0,0,10,1090,47.6588,520000,792187.8738170346,1860
5,2.0,1.5,0,7,1390,47.5822,515000,594706.5422740525,2430
3,2.5,1.5,0,8,1880,47.6582,990000,863228.9432314411,2580
2,1.0,1.0,0,7,870,47.5467,382000,319581.3940298507,1300
3,1.75,1.0,0,8,1900,47.6163,1210000,1356523.9905362776,2510
4,3.5,2.0,2,8,2470,47.5714,900000,424734.60451977403,2720
3,2.75,1.5,1,7,2310,47.5373,675000,551768.5209125475,2780
2,1.0,1.0,0,7,880,47.6566,460000,579109.8082706766,1960
2,1.0,1.0,0,5,940,47.4206,234000,302896.7392857143,1200
3,1.0,1.0,0,7,1340,47.7148,399000,521740.0146788991,1340
3,1.5,1.0,0,7,1440,47.3715,253500,311580.33638025593,1720
3,1.5,1.0,0,7,1750,47.6736,475000,803990.8194444445,1740
5,3.5,2.0,0,8,2910,47.54,740000,418019.36094674555,2390
3,2.5,2.0,0,8,2860,47.661,799000,792187.8738170346,1440
4,2.5,2.0,0,8,1940,47.4507,390000,353619.07472527475,1900
2,1.5,1.0,0,7,1400,47.7469,421000,423736.9058295964,1220
3,2.5,2.0,0,7,1770,47.3764,296500,311580.33638025593,1590
4,2.0,1.5,0,8,1710,47.6373,895000,1096239.0074349442,1760
4,2.5,2.0,0,8,2810,47.3251,386000,334921.0626780627,1770
3,1.0,1.0,0,8,1580,47.7552,424000,423736.9058295964,2130
3,1.0,1.5,0,7,1580,47.684,749000,576834.808318264,1280
3,1.0,1.5,0,7,1440,47.6976,523000,619944.1492281304,1700
4,2.5,2.0,0,10,2420,47.3221,389000,294111.27857142856,1400
4,1.5,1.0,0,7,1930,47.3864,270000,302896.7392857143,1620
3,1.0,1.0,0,7,1190,47.4978,275000,493625.3098290598,1450
4,2.5,1.0,2,7,1310,47.338,287500,281194.8698060942,2710
2,2.5,2.5,0,7,2550,47.2584,345000,334921.0626780627,1750
2,1.0,1.0,0,6,920,47.6576,427000,585048.7790697674,1570
4,1.75,1.0,0,7,1000,47.5763,508450,859938.5542168674,2030
3,2.0,1.5,0,7,1460,47.6693,705000,585048.7790697674,1690
1,1.5,1.5,0,9,1450,47.4718,550000,617053.9660194175,3370
3,1.5,1.0,0,7,1430,47.5734,380000,859938.5542168674,1520
3,2.5,2.0,0,8,2500,47.5346,539900,529629.7824675324,2460
2,1.0,1.0,0,5,720,47.5267,330000,617053.9660194175,1760
2,1.0,1.0,0,7,850,47.6827,455000,619944.1492281304,1700
4,4.0,2.0,0,10,3530,47.3016,510000,286742.81162324647,3360
3,2.0,1.0,0,6,1220,47.4842,315000,493625.3098290598,1980
3,1.0,1.0,0,7,1320,47.2787,206000,234284.0351758794,1260
4,3.0,1.0,0,8,1370,47.6291,592500,645244.2264808363,2820
3,2.5,2.0,0,8,2020,47.6927,744000,803990.8194444445,2410
3,2.5,2.0,0,8,1990,47.3872,334500,311580.33638025593,2110
4,2.0,1.5,0,7,1480,47.6398,886000,1096239.0074349442,3530
4,2.5,1.0,0,8,1780,47.6315,600000,645244.2264808363,3360
3,2.0,1.0,2,9,2740,47.5056,850000,440232.31363636366,2140
3,1.75,1.0,0,7,1000,47.5711,550000,618695.1090909091,1900
2,1.0,1.0,0,6,1230,47.2064,184900,316742.3905579399,1230
3,1.5,1.0,0,7,1260,47.4307,245000,284908.5964912281,1510
2,1.0,1.0,0,7,1040,47.6308,370000,1096239.0074349442,3120
4,2.5,1.0,0,8,1670,47.7752,480000,490377.1076923077,3500
3,1.75,2.0,0,7,1800,47.6842,579000,585048.7790697674,1310
3,1.5,1.0,0,7,1080,47.7753,339275,387011.5902636917,2100
3,2.75,1.0,2,7,1140,47.2069,425000,316742.3905579399,1920
3,1.75,1.0,0,7,1370,47.4727,170000,240328.3717472119,1370
4,2.5,2.0,0,10,3320,47.5541,950000,859938.5542168674,3320
4,2.5,1.0,0,8,1690,47.5513,623000,859938.5542168674,3980
3,2.5,3.0,0,8,1350,47.6758,477000,576834.808318264,1350
3,1.0,1.0,0,7,1160,47.7419,330000,682885.9898989899,1160
3,2.25,2.0,0,8,1480,47.6095,600000,634558.1448275862,1280
3,2.0,1.0,3,7,820,47.5945,570000,594706.5422740525,3090
4,2.5,2.0,0,8,2680,47.5325,515000,529629.7824675324,2540
4,2.25,1.0,0,7,1540,47.6932,805000,619944.1492281304,2610
4,2.5,2.0,0,9,2920,47.381,555000,367091.48387096776,2760
3,2.25,2.0,0,7,1780,47.3718,245000,296187.98046875,1820
4,2.5,1.0,0,8,1820,47.5672,638150,617053.9660194175,2740
4,4.5,2.0,0,9,3880,47.5455,1650000,1194873.6382978724,5140
4,2.5,1.0,0,7,1260,47.4229,269950,311580.33638025593,2410
3,1.5,1.0,0,6,1050,47.3608,195000,311580.33638025593,1100
2,1.0,1.0,0,6,790,47.4928,159100,310612.75572519086,1150
3,1.0,1.0,0,6,1010,47.6648,550000,803990.8194444445,1260
2,1.0,1.0,0,6,1040,47.5387,299000,418019.36094674555,1390
4,3.5,2.0,0,9,2060,47.677,1380000,585048.7790697674,2570
2,1.0,1.0,0,6,900,47.4881,249500,304262.1082089552,860
4,1.0,1.5,0,7,1470,47.6458,700000,1096239.0074349442,2160
4,1.0,1.5,0,5,1080,47.3834,275000,296187.98046875,1720
3,2.25,1.0,0,7,1480,47.7705,565000,462488.8692579505,3470
4,1.75,1.0,0,7,1320,47.7604,425000,387011.5902636917,2860
4,1.75,1.0,0,7,880,47.6508,620047,849714.8097826086,2920
3,2.25,1.0,0,8,1220,47.5898,480000,790734.704735376,2650
3,2.25,1.0,0,8,1220,47.5898,515000,790734.704735376,2650
4,2.5,2.0,0,8,3040,47.2667,420000,334921.0626780627,2420
5,3.25,1.0,0,8,1890,47.5701,610000,859938.5542168674,4260
4,1.5,1.0,0,8,1440,47.7081,849000,676419.3921568628,3140
3,1.75,2.0,0,8,2280,47.715,718000,469928.76772616134,1610
3,2.25,1.0,0,9,1560,47.3149,295000,286742.81162324647,2780
5,1.75,1.0,0,7,1180,47.6732,871000,579109.8082706766,3280
3,3.75,1.0,2,8,2390,47.5073,430000,310612.75572519086,3320
4,2.5,1.0,0,7,1190,47.7341,440000,462488.8692579505,3070
2,1.0,1.0,0,7,910,47.6892,405000,619944.1492281304,1040
3,2.0,1.0,0,7,1140,47.4991,340000,440232.31363636366,1140
4,2.5,2.0,0,9,2390,47.6194,675000,685675.8435374149,2600
3,1.0,1.0,2,7,1150,47.5663,480000,424734.60451977403,1390
5,2.0,1.0,0,7,1270,47.7671,362500,387011.5902636917,2610
3,2.5,2.0,0,9,2420,47.6599,752888,617254.0212765958,2630
4,1.75,1.0,0,6,580,47.5372,255000,418019.36094674555,2100
1,1.75,1.0,0,6,1010,47.7391,283700,424815.06315789477,1410
4,2.5,2.0,0,8,2370,47.3732,335000,296187.98046875,2190
3,1.75,1.0,0,8,1580,47.4881,285000,240328.3717472119,2680
4,2.25,1.5,0,8,2400,47.4562,278000,284908.5964912281,2170
5,2.5,1.5,0,8,3670,47.6654,731000,645244.2264808363,2340
3,1.5,1.0,0,7,840,47.4752,335000,440232.31363636366,1500
3,1.75,1.0,0,7,1410,47.7077,334200,424815.06315789477,2240
6,1.0,1.5,0,7,1530,47.6862,642000,619944.1492281304,1530
4,1.75,1.5,0,7,1460,47.579,540000,594706.5422740525,2190
3,2.5,1.0,2,6,1620,47.2138,299000,316742.3905579399,1620
3,1.75,1.0,0,7,970,47.5889,560000,618695.1090909091,2390
5,2.75,1.5,0,7,1990,47.6733,852000,579109.8082706766,1820
2,1.0,1.0,2,7,930,47.5478,306000,424734.60451977403,1340
3,1.75,1.0,0,7,1210,47.717,440000,521740.0146788991,1890
4,1.0,1.0,0,7,1650,47.6366,517000,645628.2261484099,2240
2,1.0,1.0,2,7,800,47.691,379000,619944.1492281304,920
2,1.0,1.0,0,6,930,47.5289,360000,617053.9660194175,1730
4,1.5,1.5,0,7,1760,47.6811,645000,619944.1492281304,2630
2,1.0,1.0,0,5,720,47.496,217000,420895.47536945814,840
2,1.0,1.0,0,6,620,47.5292,255000,424734.60451977403,620
3,2.5,2.0,0,10,2360,47.5596,625000,612642.738317757,2400
3,1.75,1.0,0,8,1460,47.5355,680000,551768.5209125475,2280
3,1.75,1.0,0,7,1080,47.7622,440000,423736.9058295964,3120
5,2.25,2.0,0,9,2480,47.631,615000,685675.8435374149,2570
3,1.0,2.0,0,6,1040,47.5121,239000,359496.2604166667,1030
3,2.5,1.0,0,7,1656,47.3758,462500,489382.0170940171,2030
4,2.0,1.5,0,7,1790,47.6881,619400,619944.1492281304,1960
6,2.75,2.0,4,7,2520,47.4969,975000,359496.2604166667,2790
2,1.0,1.0,0,6,700,47.5487,330000,551768.5209125475,1060
4,3.25,2.0,0,11,4030,47.7235,985000,682885.9898989899,4090
2,1.0,1.0,0,6,760,47.7005,430000,585048.7790697674,780
4,5.25,2.0,0,11,5180,47.6304,2460000,2161300.0,3590
3,2.0,2.0,0,7,1720,47.6828,778000,803990.8194444445,1510
3,2.0,1.0,0,7,1090,47.3687,219000,311580.33638025593,1490
4,2.5,1.5,4,8,1800,47.704,1600000,521740.0146788991,3520
4,2.25,1.0,0,9,1460,47.5803,715000,1194873.6382978724,2480
4,2.5,2.0,0,10,2790,47.5477,950000,1194873.6382978724,3520
2,1.0,1.0,2,8,1020,47.6938,425000,619944.1492281304,1800
3,1.0,1.0,0,7,1510,47.3304,239000,294111.27857142856,1510
1,1.0,1.5,0,6,920,47.761,310000,490377.1076923077,2260
2,1.0,1.0,0,7,700,47.6962,400000,619944.1492281304,1130
2,1.75,2.0,1,7,1280,47.4193,428000,489382.0170940171,2380
3,1.0,1.5,0,8,1440,47.6847,600000,576834.808318264,1640
4,4.0,2.0,0,9,2740,47.3735,415000,311580.33638025593,2290
2,1.0,1.0,0,7,1400,47.7228,401000,387011.5902636917,1760
3,1.75,1.0,0,7,1370,47.4864,292000,240328.3717472119,2110
3,2.25,1.0,0,7,1310,47.4515,291750,464322.38976377953,1600
3,1.75,1.0,0,8,1680,47.3112,227000,286742.81162324647,2040
3,2.25,1.0,0,9,2260,47.6385,675000,810289.6964285715,2820
3,2.25,2.0,0,8,1050,47.5998,397500,594706.5422740525,1650
2,1.5,2.0,0,7,1820,47.4764,206000,240328.3717472119,1430
3,3.5,3.0,0,10,2800,47.6162,1190000,634558.1448275862,3370
4,1.75,1.0,0,7,2140,47.3583,360000,423665.99,1720
4,2.5,2.0,0,8,2430,47.5048,427500,493625.3098290598,2650
2,1.0,1.0,0,6,940,47.4907,115000,359496.2604166667,1310
3,1.5,1.0,0,7,1140,47.6896,559000,576834.808318264,2700
4,1.0,1.5,0,7,1510,47.6526,420000,585048.7790697674,1560
4,1.75,1.0,0,8,1890,47.7707,550000,570073.5201465201,3220
2,1.0,1.0,0,7,700,47.7289,282150,387011.5902636917,1070
3,1.0,1.0,0,6,1150,47.5506,260000,418019.36094674555,1150
3,2.5,2.0,0,7,2340,47.5322,428000,529629.7824675324,1970
3,3.25,3.0,0,7,1510,47.7293,319950,387011.5902636917,1510
3,2.0,1.0,1,7,1590,47.616,1350000,2161300.0,3480
2,1.0,1.0,0,7,1050,47.6846,552000,619944.1492281304,1563
4,2.75,1.5,0,7,1470,47.6868,637000,619944.1492281304,2320
4,1.75,1.0,0,7,1480,47.3071,213000,286742.81162324647,2480
3,1.0,1.0,0,6,960,47.4583,215000,464322.38976377953,1060
3,1.75,1.0,2,8,1380,47.6501,590000,792187.8738170346,2820
4,2.5,2.0,0,8,2560,47.3692,390000,367091.48387096776,2130
4,2.25,1.0,2,7,1540,47.4095,287000,302896.7392857143,2650
5,2.75,2.0,0,7,3550,47.6766,580000,803990.8194444445,3370
3,2.0,1.0,0,8,1330,47.5745,424000,612642.738317757,1900
4,2.5,2.0,0,8,2110,47.5641,610000,612642.738317757,2050
4,3.25,1.0,3,11,2270,47.5513,1320000,859938.5542168674,5110
4,3.0,1.0,0,7,860,47.6583,623500,579109.8082706766,2000
2,1.0,1.0,1,6,570,47.4433,260000,489382.0170940171,2040
3,2.5,3.0,0,9,2030,47.6199,906000,1096239.0074349442,1450
3,2.0,1.0,0,7,1500,47.7279,330000,424815.06315789477,1580
2,1.0,1.0,0,6,920,47.5281,275000,319581.3940298507,1040
3,1.0,1.0,0,7,1040,47.7347,290000,423736.9058295964,1850
2,1.0,1.0,0,7,1150,47.6539,599950,585048.7790697674,2240
4,3.0,2.0,0,11,4180,47.4,550000,367091.48387096776,3010
3,1.75,1.0,0,7,1690,47.4719,289000,304262.1082089552,1530
4,2.75,1.0,0,8,1240,47.5378,411000,420895.47536945814,2890
3,3.25,1.0,2,10,1730,47.5882,826000,594706.5422740525,2680
4,2.0,2.0,2,7,2350,47.4887,400000,420895.47536945814,1760
3,2.5,2.0,0,8,1320,47.525,342000,319581.3940298507,2160
2,1.75,1.0,1,7,1080,47.6639,475000,792187.8738170346,2310
4,3.5,2.0,0,9,3150,47.6644,1210000,863228.9432314411,1550
4,3.0,1.0,0,7,2050,47.4701,455000,464322.38976377953,2250
4,3.0,1.0,0,8,1790,47.6559,850000,585048.7790697674,3150
3,1.0,1.0,0,7,1010,47.3027,185000,286742.81162324647,1820
6,3.25,1.0,3,9,2730,47.5468,850000,418019.36094674555,5890
4,1.75,1.0,0,7,1200,47.3999,239900,302896.7392857143,2290
5,3.75,2.0,0,10,3190,47.5322,765000,617053.9660194175,3130
3,1.75,1.0,0,8,2220,47.749,437000,570073.5201465201,2070
3,1.5,1.0,0,7,1010,47.379,240000,251296.24,1640
2,1.0,1.0,0,7,860,47.7431,395000,387011.5902636917,2130
3,1.0,1.0,0,7,1230,47.7633,320000,423736.9058295964,1710
3,1.75,1.0,0,8,1280,47.699,525000,803990.8194444445,2530
3,3.0,2.0,0,8,1680,47.3532,260000,294111.27857142856,2530
3,2.75,1.0,0,9,2200,47.3076,450000,334921.0626780627,3480
4,2.5,2.0,0,9,2300,47.6273,560000,685675.8435374149,2280
5,3.0,1.0,0,7,1360,47.5539,310000,355678.51612903224,2860
3,2.5,2.0,0,9,2290,47.435,440000,353619.07472527475,2700
4,1.0,1.0,0,7,970,47.6038,458450,645628.2261484099,1950
3,1.0,1.5,0,7,1200,47.5209,200000,418019.36094674555,1380
3,2.25,2.0,0,7,1580,47.7292,430000,521740.0146788991,2530
3,1.0,1.0,0,7,1120,47.7267,360000,521740.0146788991,1320
4,2.5,1.0,0,7,1200,47.4759,311000,240328.3717472119,2340
3,3.25,3.0,0,8,1470,47.6516,615000,585048.7790697674,1470
3,1.75,2.0,0,8,2270,47.535,575000,617053.9660194175,2260
4,3.75,1.5,3,11,2540,47.5648,2030000,1194873.6382978724,5440
3,1.75,1.0,0,6,720,47.567,430000,424734.60451977403,2220
3,1.5,1.0,0,7,1200,47.6084,400000,617254.0212765958,1510
3,1.75,1.0,0,7,860,47.5092,340000,359496.2604166667,2340
1,0.75,1.0,0,6,930,47.7127,351000,469928.76772616134,1590
4,2.5,2.0,0,8,2400,47.4881,440000,493625.3098290598,2040
4,2.5,2.0,0,8,1960,47.3293,298000,334921.0626780627,2360
4,1.75,1.0,0,8,1260,47.774,300000,387011.5902636917,2060
3,2.25,2.0,0,7,1590,47.5432,310000,355678.51612903224,1540
4,2.5,2.0,0,9,2590,47.7703,500000,490377.1076923077,2730
3,1.0,1.5,0,7,860,47.6761,399900,576834.808318264,1540
3,2.5,2.0,0,8,1270,47.5357,343000,319581.3940298507,1420
2,2.25,2.0,0,8,1130,47.6861,415000,645244.2264808363,1140
3,2.5,2.0,0,8,1860,47.7383,410000,424815.06315789477,2040
2,1.0,1.0,0,7,1802,47.7205,320000,469928.76772616134,1810
5,3.0,2.5,0,12,3420,47.6275,1990000,1096239.0074349442,4280
2,1.0,1.0,0,7,940,47.3958,253000,300340.40293040295,1770
3,2.5,2.0,0,9,2320,47.6304,630000,677215.034739454,2610
2,1.0,1.0,0,7,1130,47.4514,216000,304262.1082089552,1270
3,2.5,1.0,0,8,1230,47.717,540000,645244.2264808363,2880
3,1.5,1.5,0,5,1830,47.2057,212000,316742.3905579399,1520
3,2.75,1.0,2,8,1470,47.7379,300000,423736.9058295964,3510
3,2.5,3.0,0,10,2830,47.6798,969950,576834.808318264,1780
3,1.0,1.0,0,6,900,47.6038,715000,634558.1448275862,2650
5,2.75,2.0,2,10,2290,47.5549,1320000,1194873.6382978724,3100
4,2.75,1.0,1,8,1930,47.616,1440000,1356523.9905362776,3140
3,1.0,1.0,0,7,1030,47.4905,305000,304262.1082089552,1030
3,4.0,2.0,0,9,1150,47.671,458000,863228.9432314411,1860
3,1.75,1.0,0,6,1220,47.4845,275000,359496.2604166667,1540
3,2.75,2.0,3,8,1730,47.3459,550000,302896.7392857143,1700
3,3.25,3.0,0,9,1540,47.6177,742000,634558.1448275862,1540
3,1.0,2.0,0,8,1570,47.6575,700000,585048.7790697674,1640
4,3.0,1.0,0,8,1640,47.5589,640000,355678.51612903224,3320
3,0.75,1.0,0,7,1240,47.7298,352000,387011.5902636917,1210
3,1.0,1.0,0,7,1050,47.534,301500,420895.47536945814,2160
4,2.5,1.0,0,8,1410,47.6926,630000,803990.8194444445,2970
3,2.5,2.0,0,7,3040,47.3817,340000,296187.98046875,2670
4,1.75,1.0,0,7,1080,47.731,477500,469928.76772616134,2580
3,2.5,1.0,0,7,870,47.4964,285000,359496.2604166667,2720
3,2.75,1.0,0,7,1900,47.3144,255000,281194.8698060942,1640
3,2.5,2.0,0,8,1600,47.3397,315000,281194.8698060942,1890
6,3.0,1.0,0,6,2530,47.6716,830000,803990.8194444445,1886
3,2.25,3.0,0,8,1860,47.7006,539950,585048.7790697674,1760
3,2.25,2.0,0,8,2090,47.6615,980000,863228.9432314411,2580
4,2.5,2.0,0,9,3100,47.6252,735000,685675.8435374149,2710
5,2.25,1.0,1,8,1350,47.7772,536000,676419.3921568628,4000
3,2.0,1.5,0,7,1140,47.6733,575000,579109.8082706766,1910
2,1.0,1.0,0,6,930,47.6917,500000,576834.808318264,1880
4,1.75,1.0,0,8,1960,47.3109,285500,286742.81162324647,1960
4,2.75,1.0,0,7,1290,47.7222,498000,521740.0146788991,2730
2,1.0,1.0,0,7,910,47.6967,412000,585048.7790697674,970
4,2.5,1.0,0,8,1300,47.6733,607000,645244.2264808363,2960
3,1.0,1.0,0,6,1000,47.2151,199000,316742.3905579399,1490
4,2.75,1.0,0,7,1630,47.7302,492500,521740.0146788991,3600
4,2.5,2.0,0,8,2840,47.7134,585000,521740.0146788991,1934
3,2.5,2.0,0,7,1860,47.3848,326995,367091.48387096776,1940
4,2.25,1.0,0,8,1920,47.4544,372500,353619.07472527475,1890
2,0.75,1.0,4,6,840,47.404,528000,489382.0170940171,1850
3,1.5,1.0,0,7,2390,47.3028,400000,334921.0626780627,1370
4,2.5,2.0,0,7,2100,47.1951,344000,316742.3905579399,2130
4,3.0,2.0,0,8,2430,47.3558,409950,367091.48387096776,2430
3,2.0,1.0,2,8,1280,47.6375,625000,792187.8738170346,2520
3,1.75,1.0,0,7,1350,47.4487,304950,440232.31363636366,1370
2,2.0,1.0,0,9,2160,47.312,381500,334921.0626780627,2450
3,1.75,1.0,0,7,900,47.4787,215000,240328.3717472119,2250
5,1.75,2.0,2,7,2840,47.4961,345000,310612.75572519086,2170
3,0.75,2.0,0,7,2510,47.2871,363000,281194.8698060942,2130
3,1.0,1.5,0,7,1690,47.3556,240000,281194.8698060942,1700
2,2.0,1.0,0,8,1930,47.7054,548050,677215.034739454,1900
2,1.0,1.0,0,6,720,47.5352,314000,424734.60451977403,670
4,2.5,2.0,0,11,2990,47.7123,800000,682885.9898989899,3340
5,1.75,2.0,0,7,2300,47.528,400000,355678.51612903224,1200
1,1.0,1.0,0,4,460,47.4868,247000,304262.1082089552,990
2,1.75,1.0,0,7,890,47.6689,540000,863228.9432314411,1990
4,2.5,2.0,0,8,1900,47.5015,410000,440232.31363636366,1900
3,1.75,1.0,0,8,1260,47.6475,525000,685675.8435374149,2900
4,2.5,2.0,0,8,1700,47.6472,820000,849714.8097826086,2760
4,2.25,1.5,3,8,2820,47.526,1250000,1194873.6382978724,3730
2,1.0,1.0,0,7,1180,47.4358,244000,284908.5964912281,1330
1,1.0,1.0,0,5,520,47.5533,275000,319581.3940298507,800
2,1.75,1.0,0,7,1260,47.6551,577000,792187.8738170346,2500
5,2.5,1.0,0,7,1360,47.7316,446950,521740.0146788991,2710
3,2.5,2.0,2,8,2050,47.5331,457000,529629.7824675324,2680
4,1.5,1.5,0,7,1310,47.362,320000,302896.7392857143,1310
3,1.5,1.0,0,7,1250,47.3675,210000,311580.33638025593,1320
4,2.5,1.0,0,8,1290,47.3815,220000,296187.98046875,2610
3,2.0,1.0,0,7,1250,47.5737,589000,618695.1090909091,3250
4,2.0,1.0,0,7,970,47.5929,435000,594706.5422740525,2580
3,1.0,1.0,0,7,1520,47.7635,375000,462488.8692579505,1670
4,3.5,2.0,0,10,4010,47.5891,1740000,1356523.9905362776,1870
2,1.75,1.0,0,8,1660,47.713,545000,677215.034739454,1670
3,2.25,2.0,0,10,3400,47.6846,970000,619944.1492281304,1860
2,1.75,1.0,0,8,1380,47.6398,705000,792187.8738170346,2930
5,3.25,2.0,0,9,2540,47.5599,915557,859938.5542168674,4120
4,1.5,1.5,0,7,1810,47.4911,259000,240328.3717472119,1520
2,2.25,2.0,2,10,1990,47.6291,1700000,880077.752293578,4160
3,1.75,1.0,0,7,1290,47.7246,427000,521740.0146788991,2030
2,1.0,1.0,0,6,930,47.5943,390000,594706.5422740525,1670
3,2.5,2.0,0,8,2390,47.3895,363000,311580.33638025593,2070
4,2.5,1.5,3,7,1680,47.6727,612000,579109.8082706766,2950
4,1.75,1.0,0,8,1790,47.7769,380000,676419.3921568628,1790
4,3.0,1.0,0,7,1150,47.2885,230000,234284.0351758794,2350
3,1.75,1.5,0,8,1570,47.6867,580000,576834.808318264,1490
3,1.0,2.0,2,8,1630,47.6334,770000,880077.752293578,2880
4,2.0,1.0,0,6,1260,47.1946,207200,316742.3905579399,1120
3,2.0,1.0,0,7,1190,47.6319,525000,685675.8435374149,2300
3,2.5,1.0,0,7,1520,47.6857,925000,585048.7790697674,3360
4,2.25,2.0,0,8,1650,47.6727,883000,619944.1492281304,2580
4,2.5,2.0,0,7,1780,47.7633,455000,570073.5201465201,1610
3,2.5,2.0,0,7,1900,47.4391,343500,353619.07472527475,2230
2,1.0,1.0,0,6,960,47.755,244000,423736.9058295964,1090
3,1.75,1.0,0,7,1640,47.7351,397000,521740.0146788991,1640
2,1.0,1.0,0,6,850,47.3817,180500,302896.7392857143,1160
3,2.75,1.0,0,7,1900,47.7539,310000,423736.9058295964,2400
4,2.5,2.0,0,7,2780,47.3992,315000,311580.33638025593,2260
3,1.0,1.0,0,7,1030,47.6647,718000,863228.9432314411,2230
3,1.75,1.0,0,7,1330,47.3217,279950,234284.0351758794,2200
3,2.5,1.0,3,8,1700,47.7293,689000,469928.76772616134,2940
4,2.5,2.0,0,10,3520,47.6084,828000,685675.8435374149,3490
2,1.0,1.0,0,6,890,47.4839,150000,359496.2604166667,1260
3,1.75,1.0,0,7,930,47.6694,505400,863228.9432314411,2090
5,3.25,2.0,2,11,3820,47.5767,1680000,1194873.6382978724,5080
3,1.0,1.0,0,7,1040,47.5122,217450,359496.2604166667,1440
4,2.5,2.0,0,9,2820,47.7112,677000,521740.0146788991,2560
2,2.5,1.0,0,8,1320,47.5157,361000,617053.9660194175,1830
3,2.5,2.0,0,8,2590,47.7113,620000,469928.76772616134,1670
3,2.25,1.0,0,7,1180,47.29,176000,286742.81162324647,1820
3,1.0,1.0,0,7,960,47.7278,330000,521740.0146788991,1580
3,2.5,1.0,0,7,1190,47.4556,290000,304262.1082089552,2230
4,2.5,2.0,0,9,2770,47.5688,711000,612642.738317757,2770
3,1.75,2.0,0,7,1060,47.3617,295000,367091.48387096776,1410
5,3.25,2.0,0,11,4010,47.5228,1100000,493625.3098290598,4010
3,2.0,1.0,0,7,1140,47.4057,257500,300340.40293040295,1460
4,1.0,1.5,0,6,1910,47.5151,240000,319581.3940298507,1380
4,2.5,2.0,0,9,2340,47.6283,645000,685675.8435374149,2340
2,1.75,1.0,0,7,740,47.6653,499000,585048.7790697674,2000
3,1.0,1.5,0,7,1290,47.7111,321000,521740.0146788991,1290
3,2.5,3.0,0,8,1810,47.6955,449000,576834.808318264,1470
3,2.5,1.0,0,7,910,47.6892,515000,576834.808318264,2510
4,1.5,1.0,0,8,1270,47.6734,456000,803990.8194444445,2980
3,3.75,2.0,0,9,3830,47.5432,865000,617053.9660194175,2440
4,2.5,2.0,0,9,2920,47.7351,515500,424815.06315789477,2920
4,2.5,2.0,0,8,2630,47.7735,576925,570073.5201465201,2360
3,1.75,1.0,0,7,1320,47.3902,243000,300340.40293040295,1670
3,2.0,1.0,0,7,1400,47.3182,253400,294111.27857142856,1270
3,2.5,2.0,0,7,1600,47.4939,292000,310612.75572519086,2020
3,2.5,1.0,0,7,1090,47.4359,271500,353619.07472527475,2280
2,2.5,1.0,0,8,2170,47.7115,765000,677215.034739454,2150
3,3.25,2.0,0,8,1090,47.7032,375000,676419.3921568628,1470
3,2.0,1.0,0,7,1620,47.474,382880,493625.3098290598,1660
3,2.5,1.0,0,9,1580,47.5638,852500,859938.5542168674,3450
3,1.5,1.0,0,7,1240,47.5849,475000,810289.6964285715,1440
3,1.75,1.0,0,7,820,47.674,462000,619944.1492281304,1660
3,1.75,1.0,1,8,1230,47.5588,762400,1194873.6382978724,3950
4,1.5,1.0,0,7,1890,47.7534,330000,423736.9058295964,1890
3,2.25,1.0,0,8,1890,47.6232,473000,685675.8435374149,2390
3,1.5,1.0,0,7,2440,47.5604,550000,418019.36094674555,1920
3,2.25,1.0,2,7,1340,47.723,449500,521740.0146788991,2500
4,2.75,2.0,0,10,2830,47.595,744000,790734.704735376,3840
4,2.0,1.0,0,7,1690,47.5254,700000,551768.5209125475,3040
4,2.5,1.5,0,7,1560,47.5287,511100,617053.9660194175,1920
3,2.5,2.0,0,7,1980,47.3671,317950,311580.33638025593,2200
3,2.5,2.0,0,8,2070,47.7696,542950,682885.9898989899,2740
3,1.75,1.0,0,8,1490,47.5896,490000,645628.2261484099,2350
4,3.5,2.0,0,8,2420,47.5733,760000,594706.5422740525,2390
3,2.25,1.0,0,7,1220,47.7599,475000,490377.1076923077,2330
5,4.5,2.0,2,11,3390,47.5846,1700000,1194873.6382978724,6260
3,2.75,2.0,0,9,2692,47.3569,435000,296187.98046875,2336
3,2.5,2.0,0,8,1740,47.5345,399000,529629.7824675324,2100
3,2.0,1.0,0,7,1050,47.6842,627000,619944.1492281304,2590
4,2.5,1.5,0,7,1290,47.5338,346500,319581.3940298507,2780
3,1.5,1.0,0,7,1320,47.6027,412000,645628.2261484099,1720
4,2.5,2.0,0,10,3360,47.742,845000,682885.9898989899,3150
3,1.75,1.0,0,7,1100,47.7358,373000,423736.9058295964,2230
4,2.25,2.0,0,8,2480,47.6999,725000,619944.1492281304,2860
6,2.5,1.0,2,7,1420,47.4459,376000,289078.3455882353,2630
3,1.0,1.5,0,7,1520,47.5514,552500,418019.36094674555,1700
5,2.0,1.5,0,6,2280,47.4683,365000,464322.38976377953,1790
